0x001	FLAG_TEMP_1
0x67B	TRAINER_TEAM_ROCKET_GRUNT_29
0x67C	TRAINER_TEAM_ROCKET_GRUNT_30
0x67D	TRAINER_TEAM_ROCKET_GRUNT_31
0x67E	TRAINER_TEAM_ROCKET_GRUNT_32
0x67F	TRAINER_TEAM_ROCKET_GRUNT_33
0x680	TRAINER_TEAM_ROCKET_GRUNT_34
0x681	TRAINER_TEAM_ROCKET_GRUNT_35
0x682	TRAINER_TEAM_ROCKET_GRUNT_36
0x683	TRAINER_TEAM_ROCKET_GRUNT_37
0x684	TRAINER_TEAM_ROCKET_GRUNT_38
0x685	TRAINER_TEAM_ROCKET_GRUNT_39
0x686	TRAINER_TEAM_ROCKET_GRUNT_40
0x687	TRAINER_TEAM_ROCKET_GRUNT_41
0x688	TRAINER_COOLTRAINER_SAMUEL
0x689	TRAINER_COOLTRAINER_GEORGE
0x68A	TRAINER_COOLTRAINER_COLBY
0x68B	TRAINER_COOLTRAINER_PAUL
0x68C	TRAINER_COOLTRAINER_ROLANDO
0x68D	TRAINER_COOLTRAINER_GILBERT
0x68E	TRAINER_COOLTRAINER_OWEN
0x68F	TRAINER_COOLTRAINER_BERKE
0x690	TRAINER_COOLTRAINER_YUJI
0x691	TRAINER_COOLTRAINER_WARREN
0x692	TRAINER_COOLTRAINER_MARY
0x693	TRAINER_COOLTRAINER_CAROLINE
0x694	TRAINER_COOLTRAINER_ALEXA
0x695	TRAINER_COOLTRAINER_SHANNON
0x696	TRAINER_COOLTRAINER_NAOMI
0x697	TRAINER_COOLTRAINER_BROOKE
0x698	TRAINER_COOLTRAINER_AUSTINA
0x699	TRAINER_COOLTRAINER_JULIE
0x69A	TRAINER_ELITE_FOUR_LORELEI
0x69B	TRAINER_ELITE_FOUR_BRUNO
0x69C	TRAINER_ELITE_FOUR_AGATHA
0x69D	TRAINER_ELITE_FOUR_LANCE
0x69E	TRAINER_LEADER_BROCK
0x69F	TRAINER_LEADER_MISTY
0x6A0	TRAINER_LEADER_LT_SURGE
0x6A1	TRAINER_LEADER_ERIKA
0x6A2	TRAINER_LEADER_KOGA
0x6A3	TRAINER_LEADER_BLAINE
0x6A4	TRAINER_LEADER_SABRINA
0x6A5	TRAINER_GENTLEMAN_THOMAS
0x6A6	TRAINER_GENTLEMAN_ARTHUR
0x6A7	TRAINER_GENTLEMAN_TUCKER
0x6A8	TRAINER_GENTLEMAN_NORTON
0x6A9	TRAINER_GENTLEMAN_WALTER
0x6AA	TRAINER_RIVAL_SS_ANNE_SQUIRTLE
0x6AB	TRAINER_RIVAL_SS_ANNE_BULBASAUR
0x6AC	TRAINER_RIVAL_SS_ANNE_CHARMANDER
0x6AD	TRAINER_RIVAL_POKENON_TOWER_SQUIRTLE
0x6AE	TRAINER_RIVAL_POKENON_TOWER_BULBASAUR
0x6AF	TRAINER_RIVAL_POKENON_TOWER_CHARMANDER
0x6B0	TRAINER_RIVAL_SILPH_SQUIRTLE
0x6B1	TRAINER_RIVAL_SILPH_BULBASAUR
0x6B2	TRAINER_RIVAL_SILPH_CHARMANDER
0x6B3	TRAINER_RIVAL_ROUTE22_LATE_SQUIRTLE
0x6B4	TRAINER_RIVAL_ROUTE22_LATE_BULBASAUR
0x6B5	TRAINER_RIVAL_ROUTE22_LATE_CHARMANDER
0x6B6	TRAINER_CHAMPION_FIRST_SQUIRTLE
0x6B7	TRAINER_CHAMPION_FIRST_BULBASAUR
0x6B8	TRAINER_CHAMPION_FIRST_CHARMANDER
0x6B9	TRAINER_CHANNELER_PATRICIA
0x6BA	TRAINER_CHANNELER_CARLY
0x6BB	TRAINER_CHANNELER_HOPE
0x6BC	TRAINER_CHANNELER_PAULA
0x6BD	TRAINER_CHANNELER_LAUREL
0x6BE	TRAINER_CHANNELER_JODY
0x6BF	TRAINER_CHANNELER_TAMMY
0x6C0	TRAINER_CHANNELER_RUTH
0x6C1	TRAINER_CHANNELER_KARINA
0x6C2	TRAINER_CHANNELER_JANAE
0x6C3	TRAINER_CHANNELER_ANGELICA
0x6C4	TRAINER_CHANNELER_EMILIA
0x6C5	TRAINER_CHANNELER_JENNIFER
0x6C6	TRAINER_CHANNELER_1
0x6C7	TRAINER_CHANNELER_2
0x6C8	TRAINER_CHANNELER_3
0x6C9	TRAINER_CHANNELER_4
0x6CA	TRAINER_CHANNELER_5
0x6CB	TRAINER_CHANNELER_6
0x6CC	TRAINER_CHANNELER_7
0x6CD	TRAINER_CHANNELER_8
0x6CE	TRAINER_CHANNELER_AMANDA
0x6CF	TRAINER_CHANNELER_STACY
0x6D0	TRAINER_CHANNELER_TASHA
0x6D1	TRAINER_HIKER_JEREMY
0x6D2	TRAINER_PICNICKER_ALMA
0x6D3	TRAINER_PICNICKER_SUSIE
0x6D4	TRAINER_PICNICKER_VALERIE
0x6D5	TRAINER_PICNICKER_GWEN
0x6D6	TRAINER_BIKER_VIRGIL
0x6D7	TRAINER_CAMPER_FLINT
0x6D8	TRAINER_PICNICKER_MISSY
0x6D9	TRAINER_PICNICKER_IRENE
0x6DA	TRAINER_PICNICKER_DANA
0x6DB	TRAINER_PICNICKER_ARIANA
0x6DC	TRAINER_PICNICKER_LEAH
0x6DD	TRAINER_CAMPER_JUSTIN
0x6DE	TRAINER_PICNICKER_YAZMIN
0x6DF	TRAINER_PICNICKER_KINDRA
0x6E0	TRAINER_PICNICKER_BECKY
0x6E1	TRAINER_PICNICKER_CELIA
0x6E2	TRAINER_GENTLEMAN_BROOKS
0x6E3	TRAINER_GENTLEMAN_LAMAR
0x6E4	TRAINER_TWINS_ELI_ANNE
0x6E5	TRAINER_COOL_COUPLE_RAY_TYRA
0x6E6	TRAINER_YOUNG_COUPLE_GIA_JES
0x6E7	TRAINER_TWINS_KIRI_JAN
0x6E8	TRAINER_CRUSH_KIN_RON_MYA
0x6E9	TRAINER_YOUNG_COUPLE_LEA_JED
0x6EA	TRAINER_SIS_AND_BRO_LIA_LUC
0x6EB	TRAINER_SIS_AND_BRO_LIL_IAN
0x6EC	TRAINER_BUG_CATCHER_3
0x6ED	TRAINER_BUG_CATCHER_4
0x6EE	TRAINER_BUG_CATCHER_5
0x6EF	TRAINER_BUG_CATCHER_6
0x6F0	TRAINER_BUG_CATCHER_7
0x6F1	TRAINER_BUG_CATCHER_8
0x6F2	TRAINER_YOUNGSTER_BEN_3
0x6F3	TRAINER_YOUNGSTER_BEN_4
0x6F4	TRAINER_YOUNGSTER_CHAD_2
0x6F5	TRAINER_LASS_RELI_2
0x6F6	TRAINER_LASS_RELI_3
0x6F7	TRAINER_YOUNGSTER_TIMMY_2
0x6F8	TRAINER_YOUNGSTER_TIMMY_3
0x6F9	TRAINER_YOUNGSTER_TIMMY_4
0x6FA	TRAINER_YOUNGSTER_CHAD_3
0x6FB	TRAINER_LASS_JANICE_2
0x6FC	TRAINER_LASS_JANICE_3
0x6FD	TRAINER_YOUNGSTER_CHAD_4
0x6FE	TRAINER_HIKER_FRANKLIN_2
0x6FF	TRAINER_PKMN_PROF_PROF_OAK
0x700	TRAINER_PLAYER_BRENDAN
0x701	TRAINER_PLAYER_MAY
0x702	TRAINER_PLAYER_RED
0x703	TRAINER_PLAYER_LEAF
0x704	TRAINER_TEAM_ROCKET_GRUNT_42
0x705	TRAINER_PSYCHIC_JACLYN
0x706	TRAINER_CRUSH_GIRL_SHARON
0x707	TRAINER_TUBER_AMIRA
0x708	TRAINER_PKMN_BREEDER_ALIZE
0x709	TRAINER_PKMN_RANGER_NICOLAS
0x70A	TRAINER_PKMN_RANGER_MADELINE
0x70B	TRAINER_AROMA_LADY_NIKKI
0x70C	TRAINER_RUIN_MANIAC_STANLY
0x70D	TRAINER_LADY_JACKI
0x70E	TRAINER_PAINTER_DAISY
0x70F	TRAINER_BIKER_GOON
0x710	TRAINER_BIKER_GOON_2
0x711	TRAINER_BIKER_GOON_3
0x712	TRAINER_BIKER_2
0x713	TRAINER_BUG_CATCHER_ANTHONY
0x714	TRAINER_BUG_CATCHER_CHARLIE
0x715	TRAINER_TWINS_ELI_ANNE_2
0x716	TRAINER_YOUNGSTER_JOHNSON
0x717	TRAINER_BIKER_RICARDO
0x718	TRAINER_BIKER_JAREN
0x719	TRAINER_TEAM_ROCKET_GRUNT_43
0x71A	TRAINER_TEAM_ROCKET_GRUNT_44
0x71B	TRAINER_TEAM_ROCKET_GRUNT_45
0x71C	TRAINER_TEAM_ROCKET_GRUNT_46
0x71D	TRAINER_TEAM_ROCKET_GRUNT_47
0x71E	TRAINER_TEAM_ROCKET_GRUNT_48
0x71F	TRAINER_TEAM_ROCKET_ADMIN
0x720	TRAINER_TEAM_ROCKET_ADMIN_2
0x721	TRAINER_SCIENTIST_GIDEON
0x722	TRAINER_SWIMMER_FEMALE_AMARA
0x723	TRAINER_SWIMMER_FEMALE_MARIA
0x724	TRAINER_SWIMMER_FEMALE_ABIGAIL
0x725	TRAINER_SWIMMER_MALE_FINN
0x726	TRAINER_SWIMMER_MALE_GARRETT
0x727	TRAINER_FISHERMAN_TOMMY
0x728	TRAINER_CRUSH_GIRL_TANYA
0x729	TRAINER_BLACK_BELT_SHEA
0x72A	TRAINER_BLACK_BELT_HUGH
0x72B	TRAINER_CAMPER_BRYCE
0x72C	TRAINER_PICNICKER_CLAIRE
0x72D	TRAINER_CRUSH_KIN_MIK_KIA
0x72E	TRAINER_AROMA_LADY_VIOLET
0x72F	TRAINER_TUBER_ALEXIS
0x730	TRAINER_TWINS_JOY_MEG
0x731	TRAINER_SWIMMER_FEMALE_TISHA
0x732	TRAINER_PAINTER_CELINA
0x733	TRAINER_PAINTER_RAYNA
0x734	TRAINER_LADY_GILLIAN
0x735	TRAINER_YOUNGSTER_DESTIN
0x736	TRAINER_SWIMMER_MALE_TOBY
0x737	TRAINER_TEAM_ROCKET_GRUNT_49
0x738	TRAINER_TEAM_ROCKET_GRUNT_50
0x739	TRAINER_TEAM_ROCKET_GRUNT_51
0x73A	TRAINER_BIRD_KEEPER_MILO
0x73B	TRAINER_BIRD_KEEPER_CHAZ
0x73C	TRAINER_BIRD_KEEPER_HAROLD
0x73D	TRAINER_FISHERMAN_TYLOR
0x73E	TRAINER_SWIMMER_MALE_MYMO
0x73F	TRAINER_SWIMMER_FEMALE_NICOLE
0x740	TRAINER_SIS_AND_BRO_AVA_GEB
0x741	TRAINER_AROMA_LADY_ROSE
0x742	TRAINER_SWIMMER_MALE_SAMIR
0x743	TRAINER_SWIMMER_FEMALE_DENISE
0x744	TRAINER_TWINS_MIU_MIA
0x745	TRAINER_HIKER_EARL
0x746	TRAINER_RUIN_MANIAC_FOSTER
0x747	TRAINER_RUIN_MANIAC_LARRY
0x748	TRAINER_HIKER_DARYL
0x749	TRAINER_POKEMANIAC_HECTOR
0x74A	TRAINER_PSYCHIC_DARIO
0x74B	TRAINER_PSYCHIC_RODETTE
0x74C	TRAINER_AROMA_LADY_MIAH
0x74D	TRAINER_YOUNG_COUPLE_EVE_JON
0x74E	TRAINER_JUGGLER_MASON
0x74F	TRAINER_CRUSH_GIRL_CYNDY
0x750	TRAINER_CRUSH_GIRL_JOCELYN
0x751	TRAINER_TAMER_EVAN
0x752	TRAINER_POKEMANIAC_MARK_2
0x753	TRAINER_PKMN_RANGER_LOGAN
0x754	TRAINER_PKMN_RANGER_JACKSON
0x755	TRAINER_PKMN_RANGER_BETH
0x756	TRAINER_PKMN_RANGER_KATELYN
0x757	TRAINER_COOLTRAINER_LEROY
0x758	TRAINER_COOLTRAINER_MICHELLE
0x759	TRAINER_COOL_COUPLE_LEX_NYA
0x75A	TRAINER_RUIN_MANIAC_BRANDON
0x75B	TRAINER_RUIN_MANIAC_BENJAMIN
0x75C	TRAINER_PAINTER_EDNA
0x75D	TRAINER_GENTLEMAN_CLIFFORD
0x75E	TRAINER_LADY_SELPHY
0x75F	TRAINER_RUIN_MANIAC_LAWSON
0x760	TRAINER_PSYCHIC_LAURA
0x761	TRAINER_PKMN_BREEDER_BETHANY
0x762	TRAINER_PKMN_BREEDER_ALLISON
0x763	TRAINER_BUG_CATCHER_GARRET
0x764	TRAINER_BUG_CATCHER_JONAH
0x765	TRAINER_BUG_CATCHER_VANCE
0x766	TRAINER_YOUNGSTER_NASH
0x767	TRAINER_YOUNGSTER_CORDELL
0x768	TRAINER_LASS_DALIA
0x769	TRAINER_LASS_JOANA
0x76A	TRAINER_CAMPER_RILEY
0x76B	TRAINER_PICNICKER_MARCY
0x76C	TRAINER_RUIN_MANIAC_LAYTON
0x76D	TRAINER_PICNICKER_KELSEY_2
0x76E	TRAINER_PICNICKER_KELSEY_3
0x76F	TRAINER_PICNICKER_KELSEY_4
0x770	TRAINER_CAMPER_RICKY_2
0x771	TRAINER_CAMPER_RICKY_3
0x772	TRAINER_CAMPER_RICKY_4
0x773	TRAINER_CAMPER_JEFF_2
0x774	TRAINER_CAMPER_JEFF_3
0x775	TRAINER_CAMPER_JEFF_4
0x776	TRAINER_PICNICKER_ISABELLE_2
0x777	TRAINER_PICNICKER_ISABELLE_3
0x778	TRAINER_PICNICKER_ISABELLE_4
0x779	TRAINER_YOUNGSTER_YASU_2
0x77A	TRAINER_YOUNGSTER_YASU_3
0x77B	TRAINER_ENGINEER_BERNIE_2
0x77C	TRAINER_GAMER_DARIAN_2
0x77D	TRAINER_CAMPER_CHRIS_2
0x77E	TRAINER_CAMPER_CHRIS_3
0x77F	TRAINER_CAMPER_CHRIS_4
0x780	TRAINER_PICNICKER_ALICIA_2
0x781	TRAINER_PICNICKER_ALICIA_3
0x782	TRAINER_PICNICKER_ALICIA_4
0x783	TRAINER_HIKER_JEREMY_2
0x784	TRAINER_POKEMANIAC_MARK_3
0x785	TRAINER_POKEMANIAC_HERMAN_2
0x786	TRAINER_POKEMANIAC_HERMAN_3
0x787	TRAINER_HIKER_TRENT_2
0x788	TRAINER_LASS_MEGAN_2
0x789	TRAINER_LASS_MEGAN_3
0x78A	TRAINER_SUPER_NERD_GLENN_2
0x78B	TRAINER_GAMER_RICH_2
0x78C	TRAINER_BIKER_JAREN_2
0x78D	TRAINER_FISHERMAN_ELLIOT_2
0x78E	TRAINER_ROCKER_LUCA_2
0x78F	TRAINER_BEAUTY_SHEILA_2
0x790	TRAINER_BIRD_KEEPER_ROBERT_2
0x791	TRAINER_BIRD_KEEPER_ROBERT_3
0x792	TRAINER_PICNICKER_SUSIE_2
0x793	TRAINER_PICNICKER_SUSIE_3
0x794	TRAINER_PICNICKER_SUSIE_4
0x795	TRAINER_BIKER_LUKAS_2
0x796	TRAINER_BIRD_KEEPER_BENNY_2
0x797	TRAINER_BIRD_KEEPER_BENNY_3
0x798	TRAINER_BIRD_KEEPER_MARLON_2
0x799	TRAINER_BIRD_KEEPER_MARLON_3
0x79A	TRAINER_BEAUTY_GRACE_2
0x79B	TRAINER_BIRD_KEEPER_CHESTER_2
0x79C	TRAINER_BIRD_KEEPER_CHESTER_3
0x79D	TRAINER_PICNICKER_BECKY_2
0x79E	TRAINER_PICNICKER_BECKY_3
0x79F	TRAINER_PICNICKER_BECKY_4
0x7A0	TRAINER_CRUSH_KIN_RON_MYA_2
0x7A1	TRAINER_CRUSH_KIN_RON_MYA_3
0x7A2	TRAINER_CRUSH_KIN_RON_MYA_4
0x7A3	TRAINER_BIKER_RUBEN_2
0x7A4	TRAINER_CUE_BALL_CAMRON_2
0x7A5	TRAINER_BIKER_JAXON_2
0x7A6	TRAINER_CUE_BALL_ISAIAH_2
0x7A7	TRAINER_CUE_BALL_COREY_2
0x7A8	TRAINER_BIRD_KEEPER_JACOB_2
0x7A9	TRAINER_BIRD_KEEPER_JACOB_3
0x7AA	TRAINER_SWIMMER_FEMALE_ALICE_2
0x7AB	TRAINER_SWIMMER_MALE_DARRIN_2
0x7AC	TRAINER_PICNICKER_MISSY_2
0x7AD	TRAINER_PICNICKER_MISSY_3
0x7AE	TRAINER_FISHERMAN_WADE_2
0x7AF	TRAINER_SWIMMER_MALE_JACK_2
0x7B0	TRAINER_SIS_AND_BRO_LIL_IAN_2
0x7B1	TRAINER_SIS_AND_BRO_LIL_IAN_3
0x7B2	TRAINER_SWIMMER_MALE_FINN_2
0x7B3	TRAINER_CRUSH_GIRL_SHARON_2
0x7B4	TRAINER_CRUSH_GIRL_SHARON_3
0x7B5	TRAINER_CRUSH_GIRL_TANYA_2
0x7B6	TRAINER_CRUSH_GIRL_TANYA_3
0x7B7	TRAINER_BLACK_BELT_SHEA_2
0x7B8	TRAINER_BLACK_BELT_SHEA_3
0x7B9	TRAINER_BLACK_BELT_HUGH_2
0x7BA	TRAINER_BLACK_BELT_HUGH_3
0x7BB	TRAINER_CRUSH_KIN_MIK_KIA_2
0x7BC	TRAINER_CRUSH_KIN_MIK_KIA_3
0x7BD	TRAINER_TUBER_AMIRA_2
0x7BE	TRAINER_TWINS_JOY_MEG_2
0x7BF	TRAINER_PAINTER_RAYNA_2
0x7C0	TRAINER_YOUNGSTER_DESTIN_2
0x7C1	TRAINER_PKMN_BREEDER_ALIZE_2
0x7C2	TRAINER_YOUNG_COUPLE_GIA_JES_2
0x7C3	TRAINER_YOUNG_COUPLE_GIA_JES_3
0x7C4	TRAINER_BIRD_KEEPER_MILO_2
0x7C5	TRAINER_BIRD_KEEPER_CHAZ_2
0x7C6	TRAINER_BIRD_KEEPER_HAROLD_2
0x7C7	TRAINER_SWIMMER_FEMALE_NICOLE_2
0x7C8	TRAINER_PSYCHIC_JACLYN_2
0x7C9	TRAINER_SWIMMER_MALE_SAMIR_2
0x7CA	TRAINER_HIKER_EARL_2
0x7CB	TRAINER_RUIN_MANIAC_LARRY_2
0x7CC	TRAINER_POKEMANIAC_HECTOR_2
0x7CD	TRAINER_PSYCHIC_DARIO_2
0x7CE	TRAINER_PSYCHIC_RODETTE_2
0x7CF	TRAINER_JUGGLER_MASON_2
0x7D0	TRAINER_PKMN_RANGER_NICOLAS_2
0x7D1	TRAINER_PKMN_RANGER_MADELINE_2
0x7D2	TRAINER_CRUSH_GIRL_CYNDY_2
0x7D3	TRAINER_TAMER_EVAN_2
0x7D4	TRAINER_PKMN_RANGER_JACKSON_2
0x7D5	TRAINER_PKMN_RANGER_KATELYN_2
0x7D6	TRAINER_COOLTRAINER_LEROY_2
0x7D7	TRAINER_COOLTRAINER_MICHELLE_2
0x7D8	TRAINER_COOL_COUPLE_LEX_NYA_2
0x7D9	TRAINER_BUG_CATCHER_COLTON_2
0x7DA	TRAINER_BUG_CATCHER_COLTON_3
0x7DB	TRAINER_BUG_CATCHER_COLTON_4
0x7DC	TRAINER_SWIMMER_MALE_MATTHEW_2
0x7DD	TRAINER_SWIMMER_MALE_TONY_2
0x7DE	TRAINER_SWIMMER_FEMALE_MELISSA_2
0x7DF	TRAINER_ELITE_FOUR_LORELEI_2
0x7E0	TRAINER_ELITE_FOUR_BRUNO_2
0x7E1	TRAINER_ELITE_FOUR_AGATHA_2
0x7E2	TRAINER_ELITE_FOUR_LANCE_2
0x7E3	TRAINER_CHAMPION_REMATCH_SQUIRTLE
0x7E4	TRAINER_CHAMPION_REMATCH_BULBASAUR
0x7E5	TRAINER_CHAMPION_REMATCH_CHARMANDER
0x7E6	TRAINER_CUE_BALL_PAXTON

0x7FF	TRAINER_FLAGS_END   (TRAINER_FLAGS_START + MAX_TRAINERS_COUNT - 1)

; SYSTEM FLAGS

0x800	SYS_FLAGS (TRAINER_FLAGS_END + 1)

; Temporary system flags
0x800	FLAG_SYS_SAFARI_MODE
0x801	FLAG_SYS_VS_SEEKER_CHARGING
0x802	FLAG_SYS_CRUISE_MODE
0x803	FLAG_SYS_WHITE_FLUTE_ACTIVE
0x804	FLAG_SYS_BLACK_FLUTE_ACTIVE
0x805	FLAG_SYS_USE_STRENGTH
0x806	FLAG_SYS_FLASH_ACTIVE
0x807	FLAG_SYS_SPECIAL_WILD_BATTLE

0x808	FLAG_SYS_QL_DEPARTED
0x809	FLAG_0x809
0x80A	FLAG_0x80A
0x80B	FLAG_0x80B
0x80C	FLAG_0x80C
0x80D	FLAG_0x80D
0x80E	FLAG_0x80E
0x80F	FLAG_0x80F
0x810	FLAG_0x810
0x811	FLAG_0x811
0x812	FLAG_0x812
0x813	FLAG_0x813
0x814	FLAG_0x814
0x815	FLAG_0x815
0x816	FLAG_0x816
0x817	FLAG_0x817
0x818	FLAG_0x818
0x819	FLAG_0x819
0x81A	FLAG_0x81A
0x81B	FLAG_0x81B
0x81C	FLAG_0x81C
0x81D	FLAG_0x81D
0x81E	FLAG_0x81E
0x81F	FLAG_0x81F

; Permanent system flags
0x820	PERMA_SYS_FLAGS_START

0x820	FLAG_BADGE01_GET
0x821	FLAG_BADGE02_GET
0x822	FLAG_BADGE03_GET
0x823	FLAG_BADGE04_GET
0x824	FLAG_BADGE05_GET
0x825	FLAG_BADGE06_GET
0x826	FLAG_BADGE07_GET
0x827	FLAG_BADGE08_GET
        NUM_BADGES  (1 + FLAG_BADGE08_GET - FLAG_BADGE01_GET)

0x828	FLAG_SYS_POKEMON_GET
0x829	FLAG_SYS_POKEDEX_GET
0x82A	FLAG_0x82A
0x82B	FLAG_0x82B
0x82C	FLAG_SYS_GAME_CLEAR
0x82D	FLAG_SYS_SET_TRAINER_CARD_PROFILE
0x82E	FLAG_0x82E
0x82F	FLAG_SYS_B_DASH
0x830	FLAG_SYS_ON_CYCLING_ROAD
0x831	FLAG_0x831
0x832	FLAG_0x832
0x833	FLAG_0x833
0x834	FLAG_SYS_NOT_SOMEONES_PC
0x835	FLAG_0x835
0x836	FLAG_0x836
0x837	FLAG_0x837
0x838	FLAG_0x838
0x839	FLAG_SYS_MYSTERY_GIFT_ENABLED
0x83A	FLAG_0x83A
0x83B	FLAG_SYS_RIBBON_GET
0x83C	FLAG_SYS_SAW_HELP_SYSTEM_INTRO
0x83D	FLAG_0x83D
0x83E	FLAG_OPENED_START_MENU
0x83F	FLAG_0x83F
0x840	FLAG_SYS_NATIONAL_DEX
0x841	FLAG_SYS_PC_STORAGE_DISABLED
0x842	FLAG_SYS_INFORMED_OF_LOCAL_WIRELESS_PLAYER
0x843	FLAG_SHOWN_BOX_WAS_FULL_MESSAGE
0x844	FLAG_SYS_CAN_LINK_WITH_RS
0x845	FLAG_SYS_SEVII_MAP_123
0x846	FLAG_SYS_SEVII_MAP_4567
0x847	FLAG_SYS_GOT_BERRY_POUCH
0x848	FLAG_SYS_DEOXYS_AWAKENED
0x849	FLAG_SYS_UNLOCKED_TANOBY_RUINS
0x84A	FLAG_ENABLE_SHIP_NAVEL_ROCK
0x84B	FLAG_ENABLE_SHIP_BIRTH_ISLAND

; World Map Flags
0x890	FLAG_WORLD_MAP_PALLET_TOWN
0x891	FLAG_WORLD_MAP_VIRIDIAN_CITY
0x892	FLAG_WORLD_MAP_PEWTER_CITY
0x893	FLAG_WORLD_MAP_CERULEAN_CITY
0x894	FLAG_WORLD_MAP_LAVENDER_TOWN
0x895	FLAG_WORLD_MAP_VERMILION_CITY
0x896	FLAG_WORLD_MAP_CELADON_CITY
0x897	FLAG_WORLD_MAP_FUCHSIA_CITY
0x898	FLAG_WORLD_MAP_CINNABAR_ISLAND
0x899	FLAG_WORLD_MAP_INDIGO_PLATEAU_EXTERIOR
0x89A	FLAG_WORLD_MAP_SAFFRON_CITY
0x89B	FLAG_WORLD_MAP_ONE_ISLAND
0x89C	FLAG_WORLD_MAP_TWO_ISLAND
0x89D	FLAG_WORLD_MAP_THREE_ISLAND
0x89E	FLAG_WORLD_MAP_FOUR_ISLAND
0x89F	FLAG_WORLD_MAP_FIVE_ISLAND
0x8A0	FLAG_WORLD_MAP_SEVEN_ISLAND
0x8A1	FLAG_WORLD_MAP_SIX_ISLAND
0x8A2	FLAG_WORLD_MAP_ROUTE4_POKEMON_CENTER_1F
0x8A3	FLAG_WORLD_MAP_ROUTE10_POKEMON_CENTER_1F
0x8A4	FLAG_WORLD_MAP_VIRIDIAN_FOREST
0x8A5	FLAG_WORLD_MAP_MT_MOON_1F
0x8A6	FLAG_WORLD_MAP_SSANNE_EXTERIOR
0x8A7	FLAG_WORLD_MAP_UNDERGROUND_PATH_NORTH_SOUTH_TUNNEL
0x8A8	FLAG_WORLD_MAP_UNDERGROUND_PATH_EAST_WEST_TUNNEL
0x8A9	FLAG_WORLD_MAP_DIGLETTS_CAVE_B1F
0x8AA	FLAG_WORLD_MAP_VICTORY_ROAD_1F
0x8AB	FLAG_WORLD_MAP_ROCKET_HIDEOUT_B1F
0x8AC	FLAG_WORLD_MAP_SILPH_CO_1F
0x8AD	FLAG_WORLD_MAP_POKEMON_MANSION_1F
0x8AE	FLAG_WORLD_MAP_SAFARI_ZONE_CENTER
0x8AF	FLAG_WORLD_MAP_POKEMON_LEAGUE_LORELEIS_ROOM
0x8B0	FLAG_WORLD_MAP_ROCK_TUNNEL_1F
0x8B1	FLAG_WORLD_MAP_SEAFOAM_ISLANDS_1F
0x8B2	FLAG_WORLD_MAP_POKEMON_TOWER_1F
0x8B3	FLAG_WORLD_MAP_CERULEAN_CAVE_1F
0x8B4	FLAG_WORLD_MAP_POWER_PLANT
0x8B5	FLAG_WORLD_MAP_NAVEL_ROCK_EXTERIOR
0x8B6	FLAG_WORLD_MAP_MT_EMBER_EXTERIOR
0x8B7	FLAG_WORLD_MAP_THREE_ISLAND_BERRY_FOREST
0x8B8	FLAG_WORLD_MAP_FOUR_ISLAND_ICEFALL_CAVE_ENTRANCE
0x8B9	FLAG_WORLD_MAP_FIVE_ISLAND_ROCKET_WAREHOUSE
0x8BA	FLAG_WORLD_MAP_TRAINER_TOWER_LOBBY
0x8BB	FLAG_WORLD_MAP_SIX_ISLAND_DOTTED_HOLE_1F
0x8BC	FLAG_WORLD_MAP_FIVE_ISLAND_LOST_CAVE_ENTRANCE
0x8BD	FLAG_WORLD_MAP_SIX_ISLAND_PATTERN_BUSH
0x8BE	FLAG_WORLD_MAP_SIX_ISLAND_ALTERING_CAVE
0x8BF	FLAG_WORLD_MAP_SEVEN_ISLAND_TANOBY_RUINS_MONEAN_CHAMBER
0x8C0	FLAG_WORLD_MAP_THREE_ISLAND_DUNSPARCE_TUNNEL
0x8C1	FLAG_WORLD_MAP_SEVEN_ISLAND_SEVAULT_CANYON_TANOBY_KEY
0x8C2	FLAG_WORLD_MAP_BIRTH_ISLAND_EXTERIOR

0x8C3	FLAG_0x8C3
0x8C4	FLAG_0x8C4
0x8C5	FLAG_0x8C5
0x8C6	FLAG_0x8C6
0x8C7	FLAG_0x8C7
0x8C8	FLAG_0x8C8
0x8C9	FLAG_0x8C9
0x8CA	FLAG_0x8CA
0x8CB	FLAG_0x8CB
0x8CC	FLAG_0x8CC
0x8CD	FLAG_0x8CD
0x8CE	FLAG_0x8CE
0x8CF	FLAG_0x8CF
0x8D0	FLAG_0x8D0
0x8D1	FLAG_0x8D1
0x8D2	FLAG_0x8D2
0x8D3	FLAG_0x8D3
0x8D4	FLAG_0x8D4
0x8D5	FLAG_0x8D5
0x8D6	FLAG_0x8D6
0x8D7	FLAG_0x8D7
0x8D8	FLAG_0x8D8
0x8D9	FLAG_0x8D9
0x8DA	FLAG_0x8DA
0x8DB	FLAG_0x8DB
0x8DC	FLAG_0x8DC
0x8DD	FLAG_0x8DD
0x8DE	FLAG_0x8DE
0x8DF	FLAG_0x8DF
0x8E0	FLAG_0x8E0
0x8E1	FLAG_0x8E1
0x8E2	FLAG_0x8E2
0x8E3	FLAG_0x8E3
0x8E4	FLAG_0x8E4
0x8E5	FLAG_0x8E5
0x8E6	FLAG_0x8E6
0x8E7	FLAG_0x8E7
0x8E8	FLAG_0x8E8
0x8E9	FLAG_0x8E9
0x8EA	FLAG_0x8EA
0x8EB	FLAG_0x8EB
0x8EC	FLAG_0x8EC
0x8ED	FLAG_0x8ED
